student_id,student_name,gender,department,account,password,group_no,dept_no
C20230034,谢俊熙,男,软件学院,c20230034,123456,8,C
C20230035,邹语桐,女,软件学院,c20230035,123456,8,C
C20230036,喻梓豪,男,软件学院,c20230036,123456,8,C
C20230037,柏婉清,女,软件学院,c20230037,123456,8,C
C20230038,水雨泽,男,软件学院,c20230038,123456,8,C
C20230039,窦思颖,女,软件学院,c20230039,123456,8,C
C20230040,章明辉,男,软件学院,c20230040,123456,8,C
C20230041,云雅静,女,软件学院,c20230041,123456,8,C
C20230042,苏浩宇,男,软件学院,c20230042,123456,8,C
C20230043,潘思颖,女,软件学院,c20230043,123456,8,C
C20230044,葛明辉,男,软件学院,c20230044,123456,8,C
C20230045,奚雅静,女,软件学院,c20230045,123456,8,C
C20230046,郎俊熙,男,软件学院,c20230046,123456,8,C
C20230047,昌语桐,女,软件学院,c20230047,123456,8,C
C20230048,苗梓豪,男,软件学院,c20230048,123456,8,C
C20230049,凤婉清,女,软件学院,c20230049,123456,8,C
C20230050,花雨泽,男,软件学院,c20230050,123456,8,C
B2024001,王五,男,物理系,B2024001,pas001,9,B
B2024002,赵六,女,计算机系,B2024002,pas002,9,B
B2024003,孙七,男,数学系,B2024003,pas003,9,B
B2024004,周八,女,化学系,B2024004,pas004,9,B
B2024005,吴九,男,英语系,B2024005,pas005,9,B
B2024006,郑十,女,物理系,B2024006,pas006,9,B
B2024007,冯十一,男,计算机系,B2024007,pas007,9,B
B2024008,陈十二,女,数学系,B2024008,pas008,9,B
B2024009,褚十三,男,化学系,B2024009,pas009,9,B
B2024010,卫十四,女,英语系,B2024010,pas010,9,B
B2024011,蒋十五,男,物理系,B2024011,pas011,9,B
B2024012,沈十六,女,计算机系,B2024012,pas012,9,B
B2024013,韩十七,男,数学系,B2024013,pas013,9,B
B2024014,杨十八,女,化学系,B2024014,pas014,9,B
B2024015,朱十九,男,英语系,B2024015,pas015,9,B
B2024016,秦二十,女,物理系,B2024016,pas016,9,B
B2024017,许二一,男,计算机系,B2024017,pas017,9,B
B2024018,何二二,女,数学系,B2024018,pas018,9,B
B2024019,吕二三,男,化学系,B2024019,pas019,9,B
B2024020,施二四,女,英语系,B2024020,pas020,9,B
B2024021,张二五,男,物理系,B2024021,pas021,9,B
B2024022,孔二六,女,计算机系,B2024022,pas022,9,B
B2024023,曹二七,男,数学系,B2024023,pas023,9,B
B2024024,严二八,女,化学系,B2024024,pas024,9,B
B2024025,华二九,男,英语系,B2024025,pas025,9,B
B2024026,金三十,女,物理系,B2024026,pas026,9,B
B2024027,魏三一,男,计算机系,B2024027,pas027,9,B
B2024028,陶三二,女,数学系,B2024028,pas028,9,B
B2024029,姜三三,男,化学系,B2024029,pas029,9,B
B2024030,戚三四,女,英语系,B2024030,pas030,9,B
B2024031,谢三五,男,物理系,B2024031,pas031,9,B
B2024032,邹三六,女,计算机系,B2024032,pas032,9,B
B2024033,喻三七,男,数学系,B2024033,pas033,9,B
B2024034,柏三八,女,化学系,B2024034,pas034,9,B
B2024035,水三九,男,英语系,B2024035,pas035,9,B
B2024036,窦四十,女,物理系,B2024036,pas036,9,B
B2024037,章四一,男,计算机系,B2024037,pas037,9,B
B2024038,苏四二,女,数学系,B2024038,pas038,9,B
B2024039,潘四三,男,化学系,B2024039,pas039,9,B
B2024040,葛四四,女,英语系,B2024040,pas040,9,B
B2024041,范四五,男,物理系,B2024041,pas041,9,B
B2024042,彭四六,女,计算机系,B2024042,pas042,9,B
B2024043,鲁四七,男,数学系,B2024043,pas043,9,B
B2024044,韦四八,女,化学系,B2024044,pas044,9,B
B2024045,马四九,男,英语系,B2024045,pas045,9,B
B2024046,花五十,女,物理系,B2024046,pas046,9,B
B2024047,方五一,男,计算机系,B2024047,pas047,9,B
B2024048,俞五二,女,数学系,B2024048,pas048,9,B
B2024049,袁五三,男,化学系,B2024049,pas049,9,B
B2024050,柳五四,女,英语系,B2024050,pas050,9,B
C2024001,刘一,男,计算机系,C2024001,pw001,9,C
C2024002,陈二,女,数学系,C2024002,pw002,9,C
C2024003,杨三,男,物理系,C2024003,pw003,9,C
C2024004,黄四,女,化学系,C2024004,pw004,9,C
C2024005,林五,男,英语系,C2024005,pw005,9,C
C2024006,吴六,女,计算机系,C2024006,pw006,9,C
C2024007,周七,男,数学系,C2024007,pw007,9,C
C2024008,郑八,女,物理系,C2024008,pw008,9,C
C2024009,王九,男,化学系,C2024009,pw009,9,C
C2024010,冯十,女,英语系,C2024010,pw010,9,C
C2024011,褚一,男,计算机系,C2024011,pw011,9,C
C2024012,卫二,女,数学系,C2024012,pw012,9,C
C2024013,蒋三,男,物理系,C2024013,pw013,9,C
C2024014,沈四,女,化学系,C2024014,pw014,9,C
C2024015,韩五,男,英语系,C2024015,pw015,9,C
C2024016,朱六,女,计算机系,C2024016,pw016,9,C
C2024017,秦七,男,数学系,C2024017,pw017,9,C
C2024018,许八,女,物理系,C2024018,pw018,9,C
C2024019,何九,男,化学系,C2024019,pw019,9,C
C2024020,吕十,女,英语系,C2024020,pw020,9,C
C2024021,施一,男,计算机系,C2024021,pw021,9,C
C2024022,张二,女,数学系,C2024022,pw022,9,C
C2024023,孔三,男,物理系,C2024023,pw023,9,C
C2024024,曹四,女,化学系,C2024024,pw024,9,C
C2024025,严五,男,英语系,C2024025,pw025,9,C
C2024026,华六,女,计算机系,C2024026,pw026,9,C
C2024027,金七,男,数学系,C2024027,pw027,9,C
C2024028,魏八,女,物理系,C2024028,pw028,9,C
C2024029,陶九,男,化学系,C2024029,pw029,9,C
C2024030,姜十,女,英语系,C2024030,pw030,9,C
C2024031,戚一,男,计算机系,C2024031,pw031,9,C
C2024032,谢二,女,数学系,C2024032,pw032,9,C
C2024033,邹三,男,物理系,C2024033,pw033,9,C
C2024034,喻四,女,化学系,C2024034,pw034,9,C
C2024035,柏五,男,英语系,C2024035,pw035,9,C
C2024036,水六,女,计算机系,C2024036,pw036,9,C
C2024037,窦七,男,数学系,C2024037,pw037,9,C
C2024038,章八,女,物理系,C2024038,pw038,9,C
C2024039,苏九,男,化学系,C2024039,pw039,9,C
C2024040,潘十,女,英语系,C2024040,pw040,9,C
C2024041,葛一,男,计算机系,C2024041,pw041,9,C
C2024042,范二,女,数学系,C2024042,pw042,9,C
C2024043,彭三,男,物理系,C2024043,pw043,9,C
C2024044,鲁四,女,化学系,C2024044,pw044,9,C
C2024045,韦五,男,英语系,C2024045,pw045,9,C
C2024046,马六,女,计算机系,C2024046,pw046,9,C
C2024047,花七,男,数学系,C2024047,pw047,9,C
C2024048,方八,女,物理系,C2024048,pw048,9,C
C2024049,俞九,男,化学系,C2024049,pw049,9,C
C2024050,袁十,女,英语系,C2024050,pw050,9,C
